propietario_noun	proprietário_noun
con-un-pie-en-el-hoyo_adverb	com-o-pé-na-cova_adverb
tuti_propernoun	tuti_propernoun
quantificablemente_adverb	quantificavelmente_adverb
integral_adjective	integral_adjective
incógnitamente_adverb	incognitamente_adverb
composición_noun	composição_noun
electrónicamente_adverb	electronicamente_adverb
asíncrono_adjective	assíncrono_adjective
debidamente_adverb	devidamente_adverb
obsequiar_verb	obsequiar_verb
conocer_verb	conhecer_verb
ánimo_noun	ânimo_noun
vestuario_noun	vestuário_noun
banda-sonora_noun	trilha-sonora_noun
valoración_noun	valoração_noun
ilce_propernoun	ilce_propernoun
planicidad_noun	planicidade_noun
hervir_verb	ferver_verb
declaración_noun	declaração_noun
choza_noun	choça_noun
nivel_noun	patamar_noun
nombrar_verb	nomear_verb
conexión_noun	ligação_noun
anabela_propernoun	anabela_propernoun
previsible_adjective	previsível_adjective
un-saludo_interjection	saudações_interjection
oriente-medio_propernoun	oriente-médio_propernoun
intrépidamente_adverb	destemidamente_adverb
atracador_noun	ladrão_noun
raíl_noun	trilho_noun
compraventa_noun	compra-e-venda_noun
pésimo_adjective	péssimo_adjective
huir_verb	fugir_verb
incrustado_adjective	incorporado_adjective
auxilio_noun	auxílio_noun
ordino_propernoun	ordino_propernoun
más-pequeño_adjective	menor_adjective
regresión_noun	regreção_noun
torcidamente_adverb	tortamente_adverb
proteccionista_adjective	proteccionista_adjective
intranet_noun	intranet_noun
berlanga_propernoun	berlanga_propernoun
adorar_verb	cultuar_verb
ángel_noun	anjo_noun
periódicamente_adverb	periodicamente_adverb
cifrado_adjective	criptografado_adjective
vendedor_noun	vendedor_noun
op_propernoun	op_propernoun
reconocer_verb	reconhecer_verb
tobillo_noun	tornozelo_noun
reutilizar_verb	reutilizar_verb
jovencito_noun	jovenzinho_noun
centesimal_adjective	centesimal_adjective
recambio_noun	troca_noun
esclavitud_noun	escravatura_noun
común_adjective	comum_adjective
audi_propernoun	audi_propernoun
proponer_verb	propor_verb
cojinete_noun	bucha_noun
semitubular_adjective	semitubular_adjective
chiita_adjective	xiita_adjective
protozoario_noun	protozoário_noun
cnbc_propernoun	cnbc_propernoun
subestilo_noun	subestilo_noun
numérico_adjective	numérico_adjective
afiliación_noun	afiliação_noun
vertedero_noun	desaguadouro_noun
yuki_propernoun	yuki_propernoun
clavar_verb	cravar_verb
proteccionismo_noun	protecionismo_noun
un_propernoun	un_propernoun
retractación_noun	retratação_noun
revancha_noun	revanche_noun
hispánicamente_adverb	hispanicamente_adverb
renumeración_noun	renumeração_noun
defunción_noun	morte_noun
calambre_noun	choque_noun
ingenuo_adjective	ingênuo_adjective
jerónimo_propernoun	jerónimo_propernoun
refinería_noun	refinaria_noun
legislación_noun	legislação_noun
reír_verb	rir_verb
debilidad_noun	debilidade_noun
náusea_noun	enjôo_noun
triple_noun	triplo_noun
distinguido_adjective	distinto_adjective
indulgencia_noun	indulgência_noun
focalización_noun	focalização_noun
económico_adjective	econômico_adjective
circunferencia_noun	circunferência_noun
perdedor_adjective	perdedor_adjective
búsqueda_noun	busca_noun
inyector_noun	injetor_noun
banco-urquijo_propernoun	banco-urquijo_propernoun
precozmente_adverb	precocemente_adverb
televisión_noun	tevê_noun
macau_propernoun	macau_propernoun
ortogonal_adjective	ortogonal_adjective
centroide_noun	centroide_noun
gravablemente_adverb	gravavelmente_adverb
fantásticamente_adverb	fantasticamente_adverb
otológico_adjective	otológico_adjective
checo_adjective	tcheco_adjective
erosión_noun	erosão_noun
ordenación_noun	classificação_noun
tío_noun	tio_noun
wireless_propernoun	wireless_propernoun
autobús_noun	ónibus_noun
promocionar_verb	promover_verb
merecer-la-pena_verb	valer-a-pena_verb
fertilizante_noun	fertilizante_noun
combatir_verb	combater_verb
inexistente_adjective	inexistente_adjective
orificio_noun	orifício_noun
sorteo_noun	sorteio_noun
estrenar_verb	estrear_verb
efectuar_verb	efetuar_verb
promoción_noun	promoção_noun
reportaje_noun	reportagem_noun
exceso_noun	excesso_noun
generadoramente_adverb	geradoramente_adverb
procesal_adjective	processual_adjective
sufrimiento_noun	sofrimento_noun
fiscalización_noun	fiscalização_noun
abordablemente_adverb	abordavelmente_adverb
el-común-de-la-gente_subordinatingconjunction	a-maioria-das-pessoas_subordinatingconjunction
desinstalar_verb	desinstalar_verb
corrector_adjective	corretor_adjective
venezolano_adjective	venezuelano_adjective
recomendablemente_adverb	recomendavelmente_adverb
costas_propernoun	costas_propernoun
computadora_noun	computador_noun
mobiliario_noun	mobiliário_noun
cargar_verb	carregar_verb
rescate_noun	resgate_noun
astorga_propernoun	astorga_propernoun
tercio_noun	terço_noun
cascais_propernoun	cascais_propernoun
louren_propernoun	louren_propernoun
toroide_adjective	toroide_adjective
maldad_noun	maldade_noun
slb_propernoun	slb_propernoun
puente_noun	ponte_noun
dignidad_noun	dignidade_noun
realizar_verb	efetivar_verb
reluciente_adjective	reluzente_adjective
pedagogía_noun	pedagogia_noun
sentimiento_noun	sentimento_noun
ubicación_noun	localização_noun
psíquicamente_adverb	psiquicamente_adverb
instantáneamente_adverb	instantaneamente_adverb
directorio_noun	diretório_noun
menear_verb	mexer_verb
afectar_verb	afetar_verb
solamente_adverb	somente_adverb
pavo_noun	peru_noun
totalidad_noun	totalidade_noun
físicamente_adverb	fisicamente_adverb
tranquilizar_verb	tranqüilizar_verb
subdirector_noun	subdirector_noun
celoso_adjective	ciumento_adjective
punto-base_noun	ponto-base_noun
asunto_noun	assunto_noun
detroit_propernoun	detroit_propernoun
patrono_noun	patrão_noun
preservación_noun	preservação_noun
rey_noun	rei_noun
diagrama_noun	diagrama_noun
sintra_propernoun	sintra_propernoun
pluralidad_noun	pluralidade_noun
genérico_adjective	genérico_adjective
paro_noun	desemprego_noun
inexacto_adjective	inexato_adjective
jefe_noun	chefe_noun
toxicómano_noun	toxicômano_noun
entrañar_verb	entranhar_verb
fundación_noun	fundação_noun
internauta_noun	internauta_noun
catroga_propernoun	catroga_propernoun
profecía_noun	profecia_noun
benedet_propernoun	benedet_propernoun
expedición_noun	expedição_noun
públicamente_adverb	publicamente_adverb
compal_propernoun	compal_propernoun
esquizofrénico_adjective	esquizofrênico_adjective
mástil_noun	mastro_noun
confusión_noun	barulho_noun
deontológico_adjective	deontológico_adjective
trámite_noun	trâmite_noun
interés_noun	juro_noun
intrínsecamente_adverb	intrinsecamente_adverb
impartición_noun	impartição_noun
montaje_noun	montagem_noun
iglesia_noun	igreja_noun
tardío_adjective	tardio_adjective
traducir_verb	traduzir_verb
violador_adjective	violador_adjective
hasta_preposition	até_preposition
mismo_adjective	mesmo_adjective
fibra_noun	fibra_noun
a-lo-mejor_adverb	talvez_adverb
once_numeral	onze_numeral
alborotadoramente_adverb	baderneiramente_adverb
frente_noun	frente_noun
turísticamente_adverb	turisticamente_adverb
nitrógeno_noun	nitrogênio_noun
abrazo_noun	abraço_noun
alzina_propernoun	alzina_propernoun
hiedra_noun	hera_noun
nominal_adjective	nominal_adjective
submenú_noun	submenu_noun
invariable_adjective	invariável_adjective
agujerear_verb	furar_verb
clasificación_noun	classificação_noun
catarina_propernoun	catarina_propernoun
por-ende_subordinatingconjunction	portanto_subordinatingconjunction
deporte_noun	desporto_noun
eslovaco_adjective	eslovaco_adjective
mundialización_noun	mundialização_noun
umd_propernoun	umd_propernoun
araña_noun	aranha_noun
permiso-de-conducir_noun	carteira-de-habilitação_noun
aterrizar_verb	aterrar_verb
prostitución_noun	prostituição_noun
didácticamente_adverb	didacticamente_adverb
sorprendido_adjective	surpreso_adjective
vuestro_possessivepronoun	o-vosso_possessivepronoun
vuestro_determiner	o-vosso_determiner
emerger_verb	emergir_verb
mecanizado_adjective	mecanizado_adjective
odr_propernoun	odr_propernoun
tenue_adjective	tênue_adjective
marchitar_verb	murchar_verb
temáticamente_adverb	tematicamente_adverb
clave_noun	chave_noun
cilindricidad_noun	cilindricidade_noun
maíz_noun	milho_noun
sistemáticamente_adverb	sistematicamente_adverb
interactivo_adjective	ativo_adjective
subtracción_noun	subtração_noun
gremio_noun	grêmio_noun
negro_adjective	preto_adjective
superponer_verb	sobrepor_verb
fichero_noun	ficheiro_noun
balance_noun	balanço_noun
dirección_noun	endereço_noun
conmovedoramente_adverb	comovedoramente_adverb
por-las-buenas_adverb	por-bem_adverb
participación_noun	participação_noun
eje_noun	eixo_noun
izquierdo_adjective	esquerdo_adjective
tardar_verb	demorar_verb
ineludiblemente_adverb	inevitavelmente_adverb
nuez_noun	noz_noun
bosnia_propernoun	bósnia_propernoun
docente_noun	docente_noun
cuestión_noun	questão_noun
tropezar_verb	tropeçar_verb
el_determiner	o_determiner
solo_adverb	só_adverb
ejidatario_noun	ejidatario_noun
oxígeno_noun	oxigénio_noun
moldear_verb	moldar_verb
pienso_noun	penso_noun
universalidad_noun	universalidade_noun
cerdo_noun	porco_noun
sórdidamente_adverb	sordidamente_adverb
centralizado_adjective	centralizado_adjective
ciego_adjective	cego_adjective
cortapisa_noun	restrição_noun
inactivar_verb	inativar_verb
reflexivo_adjective	reflexivo_adjective
jugar_verb	jogar_verb
madrileño_adjective	madrileno_adjective
afinamiento_noun	refinamento_noun
abordaje_noun	abordagem_noun
según_preposition	segundo_preposition
hilo_noun	fio_noun
sarcásticamente_adverb	sarcasticamente_adverb
luchar_verb	lutar_verb
jigsaw_propernoun	jigsaw_propernoun
sucesoramente_adverb	sucessoramente_adverb
ajenamente_adverb	alheiamente_adverb
siempre-es-buen-momento_adverb	toda-hora-é-hora_adverb
transatlántico_adjective	transatlântico_adjective
nosotros_pronoun	nós_pronoun
milagro_noun	milagre_noun
excavación_noun	escavação_noun
incomparablemente_adverb	incomparavelmente_adverb
uno_pronoun	um_pronoun
parpadear_verb	piscar_verb
unanimidad_noun	unanimidade_noun
suroeste_noun	sudoeste_noun
frasco_noun	frasco_noun
calidad_noun	qualidade_noun
realzar_verb	realçar_verb
traviesa_noun	travessa_noun
marihuana_noun	maconha_noun
herzegovina_propernoun	herzegóvina_propernoun
impresión_noun	impressão_noun
livianamente_adverb	levianamente_adverb
repercusión_noun	repercussão_noun
enero_noun	janeiro_noun
identificación_noun	identificação_noun
luchador_noun	lutador_noun
seccionar_verb	seccionar_verb
india_propernoun	índia_propernoun
imperativo_adjective	imperativo_adjective
reflejo_noun	reflexo_noun
tenia_noun	ténia_noun
turbulencia_noun	turbulência_noun
difusor_adjective	difusor_adjective
teórico_adjective	teórico_adjective
fumador_adjective	fumante_adjective
jurado_noun	júri_noun
plaza_noun	praça_noun
alcanzar_verb	atingir_verb
inevitablemente_adverb	inevitavelmente_adverb
en-tanto-que_subordinatingconjunction	enquanto_subordinatingconjunction
adriaanse_propernoun	adriaanse_propernoun
taza_noun	caneca_noun
denegación_noun	denegação_noun
coleccionablemente_adverb	colecionavelmente_adverb
huelga_noun	greve_noun
con-pelos-y-señales_adverb	tim-tim-por-tim-tim_adverb
monto_noun	monte_noun
perplejamente_adverb	perplexamente_adverb
reversibilidad_noun	reversibilidade_noun
riberaygua_propernoun	riberaygua_propernoun
longoria_propernoun	longoria_propernoun
calefacción-central_noun	aquecimento-central_noun
compatibilidad_noun	compatibilidade_noun
frecuentar_verb	freqüentar_verb
muchacho_noun	rapaz_noun
ondas_propernoun	ondas_propernoun
tercamente_adverb	teimosamente_adverb
inmigrante_adjective	imigrante_adjective
a-su-hora_adverb	a-seu-devido-tempo_adverb
activismo_noun	ativismo_noun
peri_propernoun	peri_propernoun
legalidad_noun	legalidade_noun
archipélago_noun	arquipélago_noun
inseguridad_noun	insegurança_noun
siempre_adverb	sempre_adverb
boixareu_propernoun	boixareu_propernoun
rebosar_verb	transbordar_verb
forestalmente_adverb	florestalmente_adverb
imposibilidad_noun	impossibilidade_noun
vaciado_noun	casca_noun
brida_noun	flange_noun
equipo_noun	time_noun
oferente_noun	ofertante_noun
tímido_adjective	acanhado_adjective
almorzar_verb	almoçar_verb
corazón_noun	coração_noun
laguna_noun	lagoa_noun
globalización_noun	globalização_noun
utopía_noun	utopia_noun
por-descontado_adverb	por-certo_adverb
arbitrario_adjective	arbitrário_adjective
semejantemente_adverb	semelhantemente_adverb
regresar_verb	regressar_verb
parametrizar_verb	parametrizar_verb
leitão_propernoun	leitão_propernoun
cáritas_propernoun	cáritas_propernoun
aditivo_adjective	aditivo_adjective
vengativo_adjective	vingativo_adjective
maiorca_propernoun	maiorca_propernoun
perteneciente_adjective	pertencente_adjective
fin_noun	fim_noun
a-través_adverb	através_adverb
brl_propernoun	brl_propernoun
hacer_verb	aprontar_verb
bibliográfico_adjective	bibliográfico_adjective
marshall_propernoun	marshall_propernoun
oscuridad_noun	escuridão_noun
monteiro_propernoun	monteiro_propernoun
dividendo_noun	dividendo_noun
quinientos_numeral	quinhentos_numeral
noble_noun	nobre_noun
cual_relativepronoun	qual_relativepronoun
cual_pronoun	qual_pronoun
cual_interrogativepronoun	qual_interrogativepronoun
cual_relativepronoun	qual_relativepronoun
cual_relativepronoun	qual_relativepronoun
cual_pronoun	qual_pronoun
cual_interrogativepronoun	qual_interrogativepronoun
cual_adverb	qual_adverb
marcha_noun	passeata_noun
siquiera_adverb	sequer_adverb
cóclea_noun	cóclea_noun
metro_noun	metrô_noun
animación_noun	animação_noun
empoderamiento_noun	empoderamento_noun
automovilísticamente_adverb	automobilisticamente_adverb
rebautizar_verb	rebatizar_verb
mutuo_adjective	mútuo_adjective
pekín_propernoun	pequim_propernoun
plutonio_noun	plutónio_noun
afectividad_noun	afectividade_noun
patógeno_adjective	patogênico_adjective
extraño_adjective	esquisito_adjective
perceptiblemente_adverb	perceptivelmente_adverb
coagulado_adjective	coagulado_adjective
adriano_propernoun	adriano_propernoun
intermitente_adjective	intermitente_adjective
excitar_verb	excitar_verb
carbón_noun	carvão_noun
transmisor_adjective	transmissor_adjective
monitorización_noun	monitoramento_noun
mail_noun	mail_noun
posicionamiento_noun	posicionamento_noun
escaño_noun	cadeira_noun
interconexión_noun	interconexão_noun
incluso_adverb	inclusive_adverb
cajetilla_noun	carteiro_noun
guionista_noun	roteirista_noun
coser_verb	costurar_verb
sur_noun	sul_noun
a-cal-y-canto_adverb	herméticamente_adverb
puño_noun	punho_noun
desagradable_adjective	desagradável_adjective
ninguno_pronoun	nenhum_pronoun
blando_adjective	brando_adjective
gusano_noun	verme_noun
disposición_noun	disposição_noun
floculación_noun	floculação_noun
tanto-más-cuanto_subordinatingconjunction	tanto-mais-quanto_subordinatingconjunction
éxtasis_noun	êxtase_noun
sobrerrayado_adjective	sobrelinhado_adjective
inicialización_noun	início_noun
por-favor_interjection	faz-favor_interjection
barbastre_propernoun	barbastre_propernoun
masivo_adjective	em-massa_adjective
cuando_relativepronoun	quando_relativepronoun
cuando_interrogativepronoun	quando_interrogativepronoun
cuando_adverb	quando_adverb
cuando_relativepronoun	quando_relativepronoun
cuando_interrogativepronoun	quando_interrogativepronoun
cuando_relativepronoun	quando_relativepronoun
cuando_interrogativepronoun	quando_interrogativepronoun
cuando_relativepronoun	quando_relativepronoun
cuando_interrogativepronoun	quando_interrogativepronoun
quedarse_verb	ficar_verb
biberón_noun	biberão_noun
librería_noun	livraria_noun
enfermamente_adverb	doentemente_adverb
distracción_noun	distração_noun
surgimiento_noun	surgimento_noun
portuario_adjective	portuário_adjective
consecuentemente_adverb	consequentemente_adverb
asiento_noun	assento_noun
entrenador_noun	treinador_noun
discapacidad_noun	discapacidade_noun
llave_noun	chave_noun
congruencia_noun	congruência_noun
implicancia_noun	implicação_noun
madrileñamente_adverb	madrilenhamente_adverb
réplica_noun	réplica_noun
radiactivo_adjective	radiativo_adjective
asentar_verb	assentar_verb
jamón_noun	presunto_noun
lígia_propernoun	lígia_propernoun
implementación_noun	implementação_noun
asesoramiento_noun	assessoramento_noun
viabilizar_verb	viabilizar_verb
justificablemente_adverb	justificavelmente_adverb
servicio_noun	serviço_noun
roscado_adjective	roscado_adjective
anchamente_adverb	largamente_adverb
aceptabilidad_noun	aceitabilidade_noun
dimisión_noun	demissão_noun
utilizable_adjective	utilizável_adjective
posicional_adjective	posicional_adjective
contestador-automático_noun	atendedor-de-chamadas_noun
zinc_noun	zinco_noun
wesley_propernoun	wesley_propernoun
inoxidablemente_adverb	inoxidavelmente_adverb
hondamente_adverb	profundamente_adverb
supranacional_adjective	supranacional_adjective
afablemente_adverb	afavelmente_adverb
interactividad_noun	interatividade_noun
