propietario_noun	proprietário_noun
obsequiar_verb	obsequiar_verb
interminable_adjective	interminável_adjective
conocer_verb	conhecer_verb
ánimo_noun	ânimo_noun
vestuario_noun	vestuário_noun
valoración_noun	valoração_noun
ilce_propernoun	ilce_propernoun
planicidad_noun	planicidade_noun
hervir_verb	ferver_verb
declaración_noun	declaração_noun
nivel_noun	patamar_noun
paginación_noun	paginação_noun
apoyo_noun	apoio_noun
bobinado_adjective	enrolado_adjective
hierba_noun	erva_noun
conexión_noun	ligação_noun
anabela_propernoun	anabela_propernoun
nerviosismo_noun	nervosismo_noun
alcohol_noun	álcool_noun
interactivo_adjective	interativo_adjective
sérgio_propernoun	sérgio_propernoun
oriente-medio_propernoun	oriente-médio_propernoun
intrépidamente_adverb	destemidamente_adverb
atracador_noun	ladrão_noun
raíl_noun	trilho_noun
compraventa_noun	compra-e-venda_noun
pésimo_adjective	péssimo_adjective
afectivamente_adverb	afetivamente_adverb
auxilio_noun	auxílio_noun
ordino_propernoun	ordino_propernoun
torcidamente_adverb	tortamente_adverb
proteccionista_adjective	proteccionista_adjective
intranet_noun	intranet_noun
retroceso_noun	retrocesso_noun
civilizar_verb	civilizar_verb
fátima_propernoun	fátima_propernoun
hipotecar_verb	hipotecar_verb
neutralización_noun	neutralização_noun
supuestamente_adverb	pretensamente_adverb
adorar_verb	cultuar_verb
ángel_noun	anjo_noun
periódicamente_adverb	periodicamente_adverb
cifrado_adjective	criptografado_adjective
zurdamente_adverb	canhotamente_adverb
vendedor_noun	vendedor_noun
grapa_noun	grampo_noun
reconocer_verb	reconhecer_verb
conmovedor_adjective	comovente_adjective
polonia_propernoun	polónia_propernoun
tobillo_noun	tornozelo_noun
reutilizar_verb	reutilizar_verb
centesimal_adjective	centesimal_adjective
ande-yo-caliente-y-ríase-la-gente_adverb	esteja-eu-quente-ría-se-a-gente_adverb
recambio_noun	troca_noun
esclavitud_noun	escravatura_noun
umbral_noun	ombreira_noun
común_adjective	comum_adjective
felicidad_noun	felicidade_noun
aspereza_noun	aspereza_noun
audi_propernoun	audi_propernoun
proponer_verb	propor_verb
ocurrencia_noun	ocorrência_noun
cojinete_noun	bucha_noun
semitubular_adjective	semitubular_adjective
cnbc_propernoun	cnbc_propernoun
subestilo_noun	subestilo_noun
numérico_adjective	numérico_adjective
afiliación_noun	afiliação_noun
vertedero_noun	desaguadouro_noun
yuki_propernoun	yuki_propernoun
fractura_noun	fratura_noun
revancha_noun	revanche_noun
hispánicamente_adverb	hispanicamente_adverb
renumeración_noun	renumeração_noun
defunción_noun	morte_noun
calambre_noun	choque_noun
requerir_verb	requerer_verb
ingenuo_adjective	ingênuo_adjective
refinería_noun	refinaria_noun
legislación_noun	legislação_noun
válidamente_adverb	validamente_adverb
reír_verb	rir_verb
debilidad_noun	debilidade_noun
náusea_noun	enjôo_noun
indulgencia_noun	indulgência_noun
económico_adjective	econômico_adjective
cocinar_verb	cozinhar_verb
circunferencia_noun	circunferência_noun
perdedor_adjective	perdedor_adjective
búsqueda_noun	busca_noun
pupitre_noun	classe_noun
placenteramente_adverb	prazenteiramente_adverb
inyector_noun	injetor_noun
afirmativo_adjective	afirmativo_adjective
precozmente_adverb	precocemente_adverb
macau_propernoun	macau_propernoun
discriminación_noun	discriminação_noun
ortogonal_adjective	ortogonal_adjective
centroide_noun	centroide_noun
gravablemente_adverb	gravavelmente_adverb
checo_adjective	tcheco_adjective
subscripción_noun	assinatura_noun
erosión_noun	erosão_noun
ordenación_noun	classificação_noun
tío_noun	tio_noun
juego_noun	jogo_noun
comprobante_noun	comprovante_noun
radcliffe_propernoun	radcliffe_propernoun
autobús_noun	ónibus_noun
promocionar_verb	promover_verb
merecer-la-pena_verb	valer-a-pena_verb
combatir_verb	combater_verb
inexistente_adjective	inexistente_adjective
orificio_noun	orifício_noun
sorteo_noun	sorteio_noun
estrenar_verb	estrear_verb
efectuar_verb	efetuar_verb
trágicamente_adverb	tragicamente_adverb
posesión_noun	posse_noun
promoción_noun	promoção_noun
sin_preposition	sem_preposition
espinoza_propernoun	espinoza_propernoun
dispensablemente_adverb	dispensavelmente_adverb
exceso_noun	excesso_noun
de-hecho_subordinatingconjunction	aliás_subordinatingconjunction
generadoramente_adverb	geradoramente_adverb
procesal_adjective	processual_adjective
sufrimiento_noun	sofrimento_noun
fiscalización_noun	fiscalização_noun
islam_noun	islã_noun
abordablemente_adverb	abordavelmente_adverb
el-común-de-la-gente_subordinatingconjunction	a-maioria-das-pessoas_subordinatingconjunction
desinstalar_verb	desinstalar_verb
corrector_adjective	corretor_adjective
venezolano_adjective	venezuelano_adjective
recomendablemente_adverb	recomendavelmente_adverb
costas_propernoun	costas_propernoun
cargar_verb	carregar_verb
rescate_noun	resgate_noun
astorga_propernoun	astorga_propernoun
tercio_noun	terço_noun
toroide_adjective	toroide_adjective
puente_noun	ponte_noun
dignidad_noun	dignidade_noun
realizar_verb	efetivar_verb
reluciente_adjective	reluzente_adjective
sino_noun	sina_noun
pedagogía_noun	pedagogia_noun
ubicación_noun	localização_noun
psíquicamente_adverb	psiquicamente_adverb
por-su-parte_adverb	por-sua-vez_adverb
producción_noun	produção_noun
efs_propernoun	efs_propernoun
afectar_verb	afetar_verb
pavo_noun	peru_noun
totalidad_noun	totalidade_noun
atenuación_noun	enfraquecimento_noun
físicamente_adverb	fisicamente_adverb
tranquilizar_verb	tranqüilizar_verb
arzobispo_noun	arcebispo_noun
subdirector_noun	subdirector_noun
celoso_adjective	ciumento_adjective
detroit_propernoun	detroit_propernoun
patrono_noun	patrão_noun
diagrama_noun	diagrama_noun
sintra_propernoun	sintra_propernoun
pluralidad_noun	pluralidade_noun
magia_noun	magia_noun
genérico_adjective	genérico_adjective
rendir_verb	render_verb
inexacto_adjective	inexato_adjective
jefe_noun	chefe_noun
autobús_noun	ônibus_noun
entrañar_verb	entranhar_verb
carburante_noun	combustível_noun
internauta_noun	internauta_noun
catroga_propernoun	catroga_propernoun
benedet_propernoun	benedet_propernoun
expedición_noun	expedição_noun
públicamente_adverb	publicamente_adverb
compal_propernoun	compal_propernoun
esquizofrénico_adjective	esquizofrênico_adjective
trámite_noun	trâmite_noun
chichester_propernoun	chichester_propernoun
impartición_noun	impartição_noun
filipe_propernoun	filipe_propernoun
iglesia_noun	igreja_noun
vuestra-señoría_interjection	vossa-senhoria_interjection
ppm_noun	ppm_noun
cotidiano_adjective	quotidiano_adjective
recargar_verb	recarregar_verb
traducir_verb	traduzir_verb
violador_adjective	violador_adjective
hasta_preposition	até_preposition
mismo_adjective	mesmo_adjective
a-lo-mejor_adverb	talvez_adverb
indirecto_adjective	indireto_adjective
diana_noun	alvo_noun
once_numeral	onze_numeral
salvaje_adjective	selvagem_adjective
abrazo_noun	abraço_noun
alzina_propernoun	alzina_propernoun
muestra_noun	mostra_noun
submenú_noun	submenu_noun
bpp_propernoun	bpp_propernoun
invariable_adjective	invariável_adjective
agujerear_verb	furar_verb
clasificación_noun	classificação_noun
por-ende_subordinatingconjunction	portanto_subordinatingconjunction
deporte_noun	desporto_noun
eslovaco_adjective	eslovaco_adjective
conmensuralista_adjective	mensurável_adjective
umd_propernoun	umd_propernoun
permiso-de-conducir_noun	carteira-de-habilitação_noun
aterrizar_verb	aterrar_verb
prostitución_noun	prostituição_noun
vuestro_possessivepronoun	o-vosso_possessivepronoun
vuestro_determiner	o-vosso_determiner
mecanizado_adjective	mecanizado_adjective
forzado_adjective	forçado_adjective
tenue_adjective	tênue_adjective
marchitar_verb	murchar_verb
tea_propernoun	tea_propernoun
cuestionable_adverb	questionável_adverb
clave_noun	chave_noun
compromiso_noun	compromisso_noun
maíz_noun	milho_noun
sistemáticamente_adverb	sistematicamente_adverb
subtracción_noun	subtração_noun
gremio_noun	grêmio_noun
negro_adjective	preto_adjective
superponer_verb	sobrepor_verb
tertúlia_noun	tertúlia_noun
dirección_noun	endereço_noun
conmovedoramente_adverb	comovedoramente_adverb
por-las-buenas_adverb	por-bem_adverb
participación_noun	participação_noun
eje_noun	eixo_noun
izquierdo_adjective	esquerdo_adjective
perfecto_adjective	perfeito_adjective
ineludiblemente_adverb	inevitavelmente_adverb
nuez_noun	noz_noun
catalunya_propernoun	cataluña_propernoun
docente_noun	docente_noun
cuestión_noun	questão_noun
tropezar_verb	tropeçar_verb
el_pronoun	o_pronoun
el_determiner	o_determiner
solo_adverb	só_adverb
columbia_propernoun	columbia_propernoun
ejidatario_noun	ejidatario_noun
finalidad_noun	finalidade_noun
cabina_noun	cabine_noun
oxígeno_noun	oxigénio_noun
moldear_verb	moldar_verb
universalidad_noun	universalidade_noun
rotulación_noun	rótulo_noun
cerdo_noun	porco_noun
ciego_adjective	cego_adjective
cortapisa_noun	restrição_noun
inactivar_verb	inativar_verb
reflexivo_adjective	reflexivo_adjective
jugar_verb	jogar_verb
madrileño_adjective	madrileno_adjective
afinamiento_noun	refinamento_noun
abordaje_noun	abordagem_noun
según_preposition	segundo_preposition
sarcásticamente_adverb	sarcasticamente_adverb
luchar_verb	lutar_verb
jigsaw_propernoun	jigsaw_propernoun
sucesoramente_adverb	sucessoramente_adverb
creador_noun	criador_noun
ajenamente_adverb	alheiamente_adverb
siempre-es-buen-momento_adverb	toda-hora-é-hora_adverb
transatlántico_adjective	transatlântico_adjective
nosotros_pronoun	nós_pronoun
milagro_noun	milagre_noun
excavación_noun	escavação_noun
contracción_noun	contração_noun
incomparablemente_adverb	incomparavelmente_adverb
ecuatorial_adjective	equatorial_adjective
parpadear_verb	piscar_verb
unanimidad_noun	unanimidade_noun
eureka_interjection	heureca_interjection
milicia_noun	milícia_noun
calidad_noun	qualidade_noun
grint_propernoun	grint_propernoun
durán_propernoun	durán_propernoun
marihuana_noun	maconha_noun
impresión_noun	impressão_noun
livianamente_adverb	levianamente_adverb
repercusión_noun	repercussão_noun
melo_propernoun	melo_propernoun
enero_noun	janeiro_noun
pago_noun	pagamento_noun
luchador_noun	lutador_noun
nutricional_adjective	nutricional_adjective
seccionar_verb	seccionar_verb
india_propernoun	índia_propernoun
imperativo_adjective	imperativo_adjective
reflejo_noun	reflexo_noun
rosalina_propernoun	rosalina_propernoun
chófer_noun	condutor_noun
turbulencia_noun	turbulência_noun
economicidad_noun	economicidade_noun
revelación_noun	revelação_noun
regulatorio_adjective	regulamentar_adjective
aip_noun	aip_noun
difusor_adjective	difusor_adjective
teórico_adjective	teórico_adjective
jurado_noun	júri_noun
plaza_noun	praça_noun
inevitablemente_adverb	inevitavelmente_adverb
fiscalía_noun	promotoria_noun
en-tanto-que_subordinatingconjunction	enquanto_subordinatingconjunction
adriaanse_propernoun	adriaanse_propernoun
taza_noun	caneca_noun
denegación_noun	denegação_noun
codo_noun	cotovelo_noun
coleccionablemente_adverb	colecionavelmente_adverb
con-pelos-y-señales_adverb	tim-tim-por-tim-tim_adverb
monto_noun	monte_noun
taxonomía_noun	taxonomia_noun
perplejamente_adverb	perplexamente_adverb
reversibilidad_noun	reversibilidade_noun
riberaygua_propernoun	riberaygua_propernoun
longoria_propernoun	longoria_propernoun
calefacción-central_noun	aquecimento-central_noun
contactar_verb	contatar_verb
compatibilidad_noun	compatibilidade_noun
muchacho_noun	rapaz_noun
ondas_propernoun	ondas_propernoun
arnés_noun	arnés_noun
frotar_verb	esfregar_verb
tercamente_adverb	teimosamente_adverb
inmigrante_adjective	imigrante_adjective
cúbico_adjective	cúbico_adjective
a-su-hora_adverb	a-seu-devido-tempo_adverb
activismo_noun	ativismo_noun
peri_propernoun	peri_propernoun
legalidad_noun	legalidade_noun
abarcador_adjective	abrangente_adjective
inseguridad_noun	insegurança_noun
facturación_noun	faturamento_noun
boixareu_propernoun	boixareu_propernoun
rebosar_verb	transbordar_verb
forestalmente_adverb	florestalmente_adverb
inhábilmente_adverb	inabilmente_adverb
imposibilidad_noun	impossibilidade_noun
vaciado_noun	casca_noun
tridimensional_adjective	tridimensional_adjective
multidisciplinar_adjective	multidiciplinar_adjective
brida_noun	flange_noun
oferente_noun	ofertante_noun
copia_noun	cópia_noun
almorzar_verb	almoçar_verb
corazón_noun	coração_noun
globalización_noun	globalização_noun
utopía_noun	utopia_noun
apropiar_verb	apropriar_verb
por-descontado_adverb	por-certo_adverb
arbitrario_adjective	arbitrário_adjective
semejantemente_adverb	semelhantemente_adverb
acosar_verb	acossar_verb
regresar_verb	regressar_verb
parametrizar_verb	parametrizar_verb
leitão_propernoun	leitão_propernoun
cáritas_propernoun	cáritas_propernoun
renudación_noun	retomada_noun
sincronización_noun	sincronização_noun
improbable_adjective	improvável_adjective
vengativo_adjective	vingativo_adjective
maiorca_propernoun	maiorca_propernoun
perteneciente_adjective	pertencente_adjective
fin_noun	fim_noun
a-través_adverb	através_adverb
conmigo_pronoun	comigo_pronoun
brl_propernoun	brl_propernoun
bibliográfico_adjective	bibliográfico_adjective
marshall_propernoun	marshall_propernoun
oscuridad_noun	escuridão_noun
dibujante_noun	desenhista_noun
monteiro_propernoun	monteiro_propernoun
cómoda_noun	cômoda_noun
quinientos_numeral	quinhentos_numeral
negociablemente_adverb	negociavelmente_adverb
cual_adverb	qual_adverb
cual_relativepronoun	qual_relativepronoun
cual_interrogativepronoun	qual_interrogativepronoun
cual_adverb	qual_adverb
cual_relativepronoun	qual_relativepronoun
cual_pronoun	qual_pronoun
cual_adverb	qual_adverb
marcha_noun	passeata_noun
empoderamiento_noun	empoderamento_noun
automovilísticamente_adverb	automobilisticamente_adverb
rebautizar_verb	rebatizar_verb
pekín_propernoun	pequim_propernoun
debajo-de_preposition	embaixo-de_preposition
encargado_noun	encarregado_noun
plutonio_noun	plutónio_noun
decurrente_adjective	decorrente_adjective
patógeno_adjective	patogênico_adjective
blanka_propernoun	blanka_propernoun
extraño_adjective	esquisito_adjective
perceptiblemente_adverb	perceptivelmente_adverb
hallar_verb	achar_verb
coagulado_adjective	coagulado_adjective
intermitente_adjective	intermitente_adjective
relieve_noun	relevo_noun
ruso_adjective	russo_adjective
atravesar_verb	atravessar_verb
excitar_verb	excitar_verb
prisa_noun	pressa_noun
carbón_noun	carvão_noun
transmisor_adjective	transmissor_adjective
monitorización_noun	monitoramento_noun
encajar_verb	encaixar_verb
mail_noun	mail_noun
venideramente_adverb	vindouramente_adverb
asociación_noun	parceria_noun
escaño_noun	cadeira_noun
oleoducto_noun	oleoduto_noun
interconexión_noun	interconexão_noun
guionista_noun	roteirista_noun
sur_noun	sul_noun
a-cal-y-canto_adverb	herméticamente_adverb
guardia-civil_noun	policia-civil_noun
puño_noun	punho_noun
ninguno_pronoun	nenhum_pronoun
emma_propernoun	emma_propernoun
blando_adjective	brando_adjective
gusano_noun	verme_noun
disposición_noun	disposição_noun
tokyo_propernoun	tóquio_propernoun
tanto-más-cuanto_subordinatingconjunction	tanto-mais-quanto_subordinatingconjunction
éxtasis_noun	êxtase_noun
sobrerrayado_adjective	sobrelinhado_adjective
yvan_propernoun	yvan_propernoun
inicialización_noun	início_noun
prada_propernoun	prada_propernoun
definidor_adjective	definidor_adjective
pasear_verb	passear_verb
con-nosotros_pronoun	connosco_pronoun
por-favor_interjection	faz-favor_interjection
vibrante_adjective	vibrante_adjective
barbastre_propernoun	barbastre_propernoun
topología_noun	topologia_noun
masivo_adjective	em-massa_adjective
cuando_relativepronoun	quando_relativepronoun
cuando_interrogativepronoun	quando_interrogativepronoun
cuando_relativepronoun	quando_relativepronoun
cuando_interrogativepronoun	quando_interrogativepronoun
cuando_adverb	quando_adverb
cuando_interrogativepronoun	quando_interrogativepronoun
cuando_adverb	quando_adverb
cuando_relativepronoun	quando_relativepronoun
cuando_interrogativepronoun	quando_interrogativepronoun
quedarse_verb	ficar_verb
biberón_noun	biberão_noun
librería_noun	livraria_noun
enfermamente_adverb	doentemente_adverb
surgimiento_noun	surgimento_noun
portuario_adjective	portuário_adjective
consecuentemente_adverb	consequentemente_adverb
asiento_noun	assento_noun
por-cuanto-que_subordinatingconjunction	já-que_subordinatingconjunction
irremediablemente_adverb	irremediavelmente_adverb
llave_noun	chave_noun
decisión_noun	decisão_noun
congruencia_noun	congruência_noun
implicancia_noun	implicação_noun
proximidad_noun	proximidade_noun
réplica_noun	réplica_noun
radiactivo_adjective	radiativo_adjective
redistribución_noun	redistribuição_noun
lígia_propernoun	lígia_propernoun
calentar_verb	esquentar_verb
implementación_noun	implementação_noun
así-como-así_adverb	sem-mais_adverb
asesoramiento_noun	assessoramento_noun
viabilizar_verb	viabilizar_verb
justificablemente_adverb	justificavelmente_adverb
servicio_noun	serviço_noun
roscado_adjective	roscado_adjective
